date,temp_avg,temp_max,temp_min,humidity,pressure,wind_speed,precip
2021-06-29,23.9,28.4,21.3,78.6,995.6,1.8,8.0
2021-06-30,24.3,28.8,21.0,77.9,997.1,1.3,6.0
2021-07-01,26.3,31.0,21.4,70.9,996.8,1.8,0.0
2021-07-02,27.1,31.8,23.6,64.1,998.7,2.3,0.0
2021-07-03,22.6,25.7,19.6,80.0,996.3,3.6,60.0
2021-07-04,21.4,23.1,19.8,96.8,994.4,2.3,21.4
2021-07-05,23.3,26.9,20.1,80.3,999.8,1.4,0.0
2021-07-06,25.3,30.1,21.0,73.4,997.2,1.6,0.0
2021-07-07,26.4,29.1,23.9,78.5,997.1,1.5,12.7
2021-07-08,26.0,29.8,23.8,81.6,995.2,2.0,2.9
2021-07-09,25.5,29.2,23.6,77.3,995.5,1.9,0.0
2021-07-10,25.9,29.2,23.1,80.4,997.5,2.4,0.5
2021-07-11,25.7,27.5,24.1,86.8,999.9,2.2,0.4
2021-07-12,28.1,32.5,23.8,75.1,1000.0,1.6,0.0
2021-07-13,28.8,31.5,26.3,76.1,999.8,1.7,0.0
2021-07-14,29.7,33.5,26.1,71.4,1002.1,2.2,0.0
2021-07-15,29.1,34.5,25.9,71.1,1004.5,2.1,0.0
2021-07-16,28.8,35.2,24.2,68.4,1004.3,2.2,0.0
2021-07-17,29.1,32.8,24.7,63.1,1002.1,2.3,0.0
2021-07-18,29.6,34.1,25.7,62.5,1001.4,2.1,0.0
2021-07-19,26.4,30.5,24.0,80.1,1003.4,1.9,67.4
2021-07-20,27.9,31.8,23.6,75.8,1004.4,1.5,0.0
2021-07-21,30.5,35.3,25.3,64.0,1002.9,1.7,0.0
2021-07-22,31.2,35.9,26.5,59.8,1000.9,2.0,0.0
2021-07-23,31.2,35.8,27.2,61.8,999.3,1.8,0.0
2021-07-24,31.7,36.5,26.9,57.4,998.2,1.7,0.0
2021-07-25,31.5,35.9,27.2,55.8,996.5,2.0,0.0
2021-07-26,31.2,35.4,27.4,54.9,994.6,2.4,0.0
2021-07-27,31.1,35.7,27.8,60.5,992.9,2.1,0.0
2021-07-28,30.4,34.7,27.1,67.4,992.5,1.9,0.0
2021-07-29,29.6,33.3,27.0,69.9,991.9,2.0,0.0
2021-07-30,30.5,35.4,25.8,63.1,990.5,2.1,0.0
2021-07-31,29.8,34.3,26.8,69.9,990.6,2.5,3.0
2021-08-01,27.1,28.8,25.1,81.8,991.0,1.3,21.0
2021-08-02,26.5,28.6,25.0,82.6,993.6,1.6,1.7
2021-08-03,28.0,31.4,24.1,76.9,997.7,1.8,0.0
2021-08-04,28.9,33.2,26.3,70.6,998.8,2.0,0.0
2021-08-05,29.4,33.7,25.6,68.1,996.4,2.1,0.0
2021-08-06,28.1,32.2,26.0,68.4,994.0,2.1,0.0
2021-08-07,28.0,32.3,23.4,65.0,993.5,2.1,0.0
2021-08-08,26.8,32.1,24.4,74.8,993.4,1.7,12.7
2021-08-09,28.3,33.6,23.3,62.4,993.6,2.3,0.0
2021-08-10,27.7,32.2,24.3,62.5,997.5,2.3,0.0
2021-08-11,27.4,31.6,24.1,70.3,1000.1,2.0,0.0
2021-08-12,26.8,31.7,24.0,67.1,999.6,1.8,0.0
2021-08-13,26.6,30.1,23.4,70.4,996.7,2.0,0.0
2021-08-14,26.1,30.5,23.4,63.9,998.3,3.0,0.0
2021-08-15,26.9,32.4,21.7,59.6,1003.6,2.3,0.0
2021-08-16,27.3,32.8,22.5,61.1,1004.0,2.3,0.0
2021-08-17,25.9,31.3,21.9,65.0,1000.2,2.4,9.3
2021-08-18,24.3,31.0,20.6,69.6,1000.4,2.8,5.6
2021-08-19,26.0,31.5,21.0,57.1,1001.6,2.6,0.0
2021-08-20,26.6,30.7,22.6,63.6,1001.4,2.3,0.0
2021-08-21,23.8,25.5,21.0,88.1,993.1,2.7,62.8
2021-08-22,24.4,27.0,22.4,81.5,998.3,2.1,0.0
2021-08-23,22.4,24.0,21.0,89.3,998.7,2.0,7.4
2021-08-24,23.4,26.4,21.1,93.6,989.8,2.9,10.5
2021-08-25,25.0,27.3,23.5,85.5,996.4,1.8,0.3
2021-08-26,25.5,27.9,22.9,84.9,1001.8,2.5,0.7
2021-08-27,22.4,25.5,20.4,83.5,1003.2,1.3,0.9
2021-08-28,23.6,28.2,19.7,80.4,1004.2,1.8,0.0
2021-08-29,23.7,26.3,21.9,82.6,1004.0,1.6,0.9
2021-08-30,24.2,27.7,21.2,77.5,1005.9,1.4,0.0
2021-08-31,20.5,23.1,18.1,93.3,1004.6,2.3,77.4
2021-09-01,21.4,23.9,18.5,83.1,999.7,2.9,0.8
2021-09-02,23.5,26.7,20.7,70.3,999.9,2.1,0.0
2021-09-03,24.3,29.2,20.6,60.3,999.8,2.4,0.0
2021-09-04,23.2,28.6,18.5,57.0,1005.3,2.7,0.0
2021-09-05,23.1,27.3,19.4,61.1,1008.4,3.2,0.0
2021-09-06,22.3,26.4,18.0,70.1,1006.1,3.2,12.0
2021-09-07,19.6,20.9,17.6,98.1,997.9,2.3,29.6
2021-09-08,22.2,26.9,19.0,81.3,1000.5,1.7,1.6
2021-09-09,23.5,29.1,19.1,76.5,1003.6,1.5,0.0
2021-09-10,23.6,28.9,19.5,76.0,1003.2,1.9,0.0
2021-09-11,24.0,29.4,19.9,73.1,1002.7,1.7,0.0
2021-09-12,24.2,29.8,19.2,64.6,1003.2,1.8,0.0
2021-09-13,24.8,30.3,20.8,67.1,1006.4,2.4,0.0
2021-09-14,24.6,29.5,20.0,63.3,1005.4,2.6,0.0
2021-09-15,23.6,28.9,19.5,57.5,1006.2,3.6,0.0
2021-09-16,22.9,27.3,18.0,61.1,1002.8,2.6,0.0
2021-09-17,23.5,28.2,20.5,61.4,999.7,3.0,0.0
2021-09-18,23.9,29.8,18.9,65.1,1004.4,1.6,0.0
2021-09-19,23.7,27.8,20.8,62.9,1005.6,1.9,0.0
2021-09-20,23.7,28.4,19.0,63.6,1000.8,2.7,0.0
2021-09-21,22.0,26.2,17.4,85.1,995.1,2.9,68.1
2021-09-22,20.2,24.3,16.8,79.0,998.5,2.7,4.5
2021-09-23,20.9,25.9,16.9,67.3,1006.6,2.4,0.0
2021-09-24,21.8,26.9,16.7,67.5,1012.3,2.2,0.0
2021-09-25,21.2,23.1,18.7,72.6,1013.1,2.3,0.0
2021-09-26,22.6,27.3,18.4,63.0,1010.4,2.3,0.0
2021-09-27,21.6,25.0,18.7,66.0,1005.8,2.4,0.0
2021-09-28,21.5,24.4,19.6,75.1,1002.6,2.2,1.3
2021-09-29,20.2,21.4,17.8,93.5,997.9,1.7,13.1
2021-09-30,20.3,25.9,16.0,83.9,999.2,1.5,0.0
2021-10-01,21.1,27.5,16.9,75.8,998.8,2.4,13.3
2021-10-02,20.7,26.6,16.4,77.1,1003.6,1.6,0.0
2021-10-03,22.3,28.8,17.1,69.5,1008.4,1.9,0.0
2021-10-04,22.9,25.6,19.2,81.0,1009.2,2.9,3.6
2021-10-05,23.6,26.5,21.7,82.4,1010.1,3.3,0.0
2021-10-06,18.8,21.7,17.9,91.5,1009.5,2.8,6.4
2021-10-07,19.4,21.9,17.9,85.5,1006.7,1.9,4.6
2021-10-08,18.8,20.0,17.5,91.3,1010.9,1.7,3.5
2021-10-09,20.9,24.1,18.5,83.5,1011.8,2.3,0.4
2021-10-10,19.9,24.3,14.9,89.0,1007.9,2.2,14.2
2021-10-11,15.2,17.8,12.6,78.6,1011.4,2.2,0.3
2021-10-12,17.9,21.3,15.8,67.1,1014.8,3.3,0.0
2021-10-13,19.6,25.2,14.9,66.6,1013.5,2.4,0.0
2021-10-14,19.7,23.9,17.4,73.6,1009.2,2.0,0.0
2021-10-15,19.0,21.4,17.0,74.4,1008.2,2.1,0.0
2021-10-16,10.7,18.1,4.2,47.5,1013.0,3.4,0.0
2021-10-17,5.6,10.8,1.3,37.4,1017.7,2.9,0.0
2021-10-18,9.6,16.1,2.8,60.4,1012.9,2.0,5.6
2021-10-19,10.9,15.0,7.1,72.8,1009.3,2.4,4.4
2021-10-20,9.5,15.8,4.6,64.9,1011.0,1.7,0.0
2021-10-21,9.8,16.2,4.9,64.1,1009.7,1.7,0.0
2021-10-22,10.8,17.2,5.2,58.4,1012.2,1.8,0.0
2021-10-23,11.4,18.4,5.7,57.3,1017.7,1.6,0.0
2021-10-24,11.4,18.1,6.0,63.1,1015.9,1.7,0.0
2021-10-25,11.7,17.6,6.3,64.5,1012.7,1.9,0.0
2021-10-26,13.0,19.0,7.7,74.5,1009.9,1.7,0.0
2021-10-27,13.4,18.1,9.8,63.4,1009.2,2.2,0.0
2021-10-28,12.7,20.0,7.1,54.6,1013.1,1.4,0.0
2021-10-29,14.6,20.6,10.5,55.9,1014.5,2.0,0.0
2021-10-30,13.8,18.0,11.0,62.4,1013.5,1.6,0.0
2021-10-31,14.1,20.3,9.2,73.3,1013.4,1.6,0.7
2021-11-01,12.9,16.9,10.3,77.3,1013.1,1.9,0.0
2021-11-02,11.5,16.9,7.9,76.6,1011.6,1.7,0.0
2021-11-03,12.1,17.1,7.6,71.1,1009.2,1.5,0.0
2021-11-04,12.1,16.3,8.4,80.4,1009.6,1.3,0.0
2021-11-05,13.0,20.2,7.8,68.5,1010.8,1.5,0.0
2021-11-06,14.1,21.3,8.8,61.1,1010.6,1.6,0.0
2021-11-07,15.3,21.3,9.7,57.5,1009.4,2.1,0.0
2021-11-08,8.6,15.5,4.5,82.1,1001.4,3.2,25.7
2021-11-09,4.9,6.5,3.0,80.3,999.8,2.4,2.0
2021-11-10,4.2,7.7,0.7,73.4,998.0,2.5,0.3
2021-11-11,5.3,9.7,2.1,60.6,1001.0,2.9,0.0
2021-11-12,4.5,8.6,1.3,55.4,1006.7,2.6,0.0
2021-11-13,7.3,13.4,0.5,66.1,1008.1,1.5,0.0
2021-11-14,11.3,16.4,7.8,69.8,1007.3,2.2,0.0
2021-11-15,10.1,15.7,5.8,71.3,1011.2,1.6,0.0
2021-11-16,8.5,13.6,4.4,65.5,1013.9,1.9,0.0
2021-11-17,7.5,12.5,2.7,64.1,1013.3,1.6,0.0
2021-11-18,11.9,16.2,7.7,70.8,1007.5,2.4,0.0
2021-11-19,12.9,16.7,10.2,84.8,1007.3,1.9,0.0
2021-11-20,10.4,15.6,6.8,77.0,1010.4,1.6,0.0
2021-11-21,10.4,13.1,7.6,74.4,1005.9,1.9,5.9
2021-11-22,2.7,7.5,-0.6,61.8,1005.5,4.1,1.3
2021-11-23,-0.6,2.3,-3.7,60.9,1007.9,3.2,0.0
2021-11-24,4.1,9.1,-2.6,64.3,1006.4,1.9,0.0
2021-11-25,5.7,9.9,2.6,55.0,1008.3,2.2,0.0
2021-11-26,2.9,7.2,-0.5,57.5,1016.4,2.2,0.0
2021-11-27,3.4,10.1,-1.4,53.0,1023.5,1.6,0.0
2021-11-28,5.1,12.4,-1.3,52.4,1022.9,1.5,0.0
2021-11-29,7.6,13.7,2.5,62.0,1015.7,1.6,0.0
2021-11-30,5.7,8.9,0.7,80.4,1000.8,3.7,27.2
2021-12-01,-1.3,1.5,-3.0,51.8,1011.2,4.2,0.0
2021-12-02,1.3,5.0,-4.6,68.9,1008.2,2.1,0.1
2021-12-03,1.9,4.6,-1.8,53.3,1008.4,2.9,0.4
2021-12-04,1.4,7.0,-2.7,48.5,1015.3,2.0,0.0
2021-12-05,2.9,9.6,-2.3,50.4,1018.6,1.4,0.0
2021-12-06,5.4,12.1,-0.7,61.4,1016.5,1.6,0.0
2021-12-07,6.8,13.3,2.6,68.3,1018.8,1.2,0.0
2021-12-08,6.7,13.3,1.9,70.0,1021.5,1.5,0.0
2021-12-09,6.5,9.7,2.7,70.3,1018.6,2.2,0.0
2021-12-10,7.0,8.2,5.8,81.5,1014.6,2.1,0.7
2021-12-11,6.0,9.8,4.4,83.6,1015.4,1.4,0.0
2021-12-12,1.2,5.1,-3.8,61.8,1015.4,3.2,0.0
2021-12-13,-2.2,1.9,-5.9,43.8,1017.3,2.3,0.0
2021-12-14,3.7,8.2,-0.7,64.9,1010.6,2.0,1.2
2021-12-15,7.2,10.0,5.4,84.8,1009.3,1.7,2.1
2021-12-16,6.4,9.8,3.3,71.6,1008.1,1.8,0.0
2021-12-17,-5.6,3.2,-10.1,50.5,1013.5,4.6,0.0
2021-12-18,-5.7,-1.8,-11.2,64.1,1014.4,2.0,2.8
2021-12-19,-0.8,4.2,-5.8,63.8,1011.2,2.0,0.2
2021-12-20,5.2,11.1,-0.9,77.9,1006.3,2.1,0.0
2021-12-21,5.2,8.9,0.8,70.9,1006.9,2.0,0.0
2021-12-22,2.2,8.2,-2.6,47.4,1012.8,1.7,0.0
2021-12-23,2.7,8.3,-1.5,53.5,1013.9,1.4,0.0
2021-12-24,-0.3,3.2,-7.3,65.3,1012.5,2.6,0.2
2021-12-25,-11.7,-7.3,-14.4,42.4,1021.5,3.9,0.0
2021-12-26,-12.1,-7.3,-15.5,43.5,1023.4,3.1,0.0
2021-12-27,-7.6,-3.9,-12.9,60.9,1020.0,1.7,0.0
2021-12-28,-4.1,-0.9,-8.5,73.8,1016.9,2.2,0.0
2021-12-29,0.4,5.9,-3.8,72.9,1009.0,2.6,0.2
2021-12-30,-3.9,0.2,-6.8,48.5,1014.5,3.3,0.0
2021-12-31,-6.7,-3.9,-8.8,35.9,1020.6,3.5,0.0
2022-01-01,-4.3,2.3,-10.2,46.3,1019.8,1.5,0.0
2022-01-02,-1.3,3.0,-5.2,57.9,1015.7,2.3,0.3
2022-01-03,-1.9,2.5,-8.0,58.3,1015.3,1.8,0.0
2022-01-04,-2.5,1.0,-5.6,51.8,1017.3,2.4,0.0
2022-01-05,-2.8,1.9,-7.8,47.6,1016.9,1.7,0.0
2022-01-06,-2.2,3.3,-5.9,47.1,1018.0,2.3,0.0
2022-01-07,-1.6,4.5,-5.9,47.1,1018.8,1.5,0.0
2022-01-08,0.3,3.7,-5.0,64.3,1013.5,1.7,0.0
2022-01-09,1.3,5.6,-1.2,71.5,1011.7,1.7,0.0
2022-01-10,0.5,4.4,-3.4,68.3,1009.7,2.0,0.9
2022-01-11,-7.4,0.3,-10.3,55.5,1010.1,4.0,0.2
2022-01-12,-7.7,-3.4,-11.3,47.8,1012.0,2.4,0.0
2022-01-13,-6.4,-3.1,-8.9,45.8,1011.1,3.3,0.0
2022-01-14,-4.8,1.3,-10.1,41.8,1014.8,1.7,0.0
2022-01-15,-1.0,1.8,-5.3,48.3,1011.9,1.9,0.0
2022-01-16,-2.0,2.4,-7.2,54.5,1014.2,3.3,0.0
2022-01-17,-5.8,0.1,-9.2,59.9,1016.5,2.2,0.5
2022-01-18,-5.6,-0.7,-9.9,47.9,1017.6,2.3,0.0
2022-01-19,-5.3,-2.7,-7.7,72.3,1013.9,2.1,1.7
2022-01-20,-5.0,0.9,-9.8,63.5,1018.1,1.8,0.0
2022-01-21,-2.7,4.6,-8.7,55.6,1019.3,1.8,0.0
2022-01-22,0.3,7.1,-5.0,52.4,1015.4,1.7,0.0
2022-01-23,2.0,6.7,-0.6,52.4,1011.5,1.7,0.0
2022-01-24,4.6,8.4,1.3,56.0,1011.0,3.5,0.0
2022-01-25,2.8,4.5,1.9,80.0,1010.2,2.3,0.7
2022-01-26,1.3,6.8,-1.9,62.8,1013.7,2.2,0.0
2022-01-27,-1.1,4.0,-4.6,50.0,1014.2,2.1,0.0
2022-01-28,-2.7,2.1,-5.9,51.6,1014.1,2.8,0.0
2022-01-29,-3.6,0.9,-7.2,48.9,1011.5,2.4,0.0
2022-01-30,-2.8,2.4,-8.0,45.4,1011.5,2.2,0.0
2022-01-31,-0.7,4.8,-6.8,59.0,1012.9,1.9,1.2
2022-02-01,-1.3,0.9,-2.7,76.6,1014.2,2.6,1.7
2022-02-02,-3.4,0.0,-6.0,60.5,1017.4,2.4,0.0
2022-02-03,-3.4,0.4,-6.9,52.4,1016.3,2.4,0.0
2022-02-04,-5.2,-0.7,-8.2,53.3,1014.2,3.1,0.0
2022-02-05,-6.6,-2.0,-9.7,48.8,1015.4,3.1,0.0
2022-02-06,-3.9,1.7,-8.4,50.3,1016.9,2.5,0.0
2022-02-07,-2.5,1.9,-7.3,51.3,1017.5,1.8,0.0
2022-02-08,-0.1,5.6,-4.1,53.8,1016.6,1.9,0.0
2022-02-09,1.0,7.2,-4.3,52.3,1014.7,1.8,0.0
2022-02-10,1.4,6.7,-3.2,57.8,1012.5,2.3,0.0
2022-02-11,2.9,8.8,-2.6,61.1,1015.5,1.8,0.0
2022-02-12,4.8,10.4,-0.1,50.4,1014.0,1.7,0.0
2022-02-13,4.8,9.5,1.6,44.9,1011.3,1.8,0.0
2022-02-14,2.5,8.1,-1.3,68.3,1009.5,2.9,1.7
2022-02-15,-4.7,-1.3,-7.7,58.0,1011.1,3.8,0.0
2022-02-16,-7.3,-4.1,-9.6,50.4,1012.9,3.7,0.0
2022-02-17,-6.2,-0.5,-10.7,41.6,1017.5,2.5,0.0
2022-02-18,-1.2,5.7,-8.0,40.4,1018.8,2.0,0.0
2022-02-19,-1.7,3.7,-6.2,52.9,1013.0,2.9,0.1
2022-02-20,-4.8,-0.5,-8.4,41.1,1015.5,4.1,0.0
2022-02-21,-3.0,3.6,-8.1,56.3,1016.9,2.9,0.1
2022-02-22,-4.5,0.5,-8.0,43.3,1021.0,3.2,0.0
2022-02-23,-5.6,-0.6,-10.0,38.5,1021.9,2.6,0.0
2022-02-24,-2.4,3.7,-8.5,52.4,1019.6,2.2,0.0
2022-02-25,3.0,8.4,-3.6,77.5,1015.6,2.3,0.0
2022-02-26,5.4,9.3,1.0,78.4,1006.9,3.9,1.1
2022-02-27,3.7,9.1,-1.6,56.6,1010.9,2.8,0.0
2022-02-28,6.8,11.5,2.7,62.3,1009.9,1.5,0.0
2022-03-01,5.8,9.7,0.3,70.5,1004.2,2.3,2.3
2022-03-02,3.5,8.8,-2.3,55.9,1007.0,2.7,0.0
2022-03-03,5.8,12.4,0.9,52.9,1007.1,2.1,0.0
2022-03-04,6.9,14.6,0.6,60.5,1001.0,3.6,0.0
2022-03-05,2.3,6.7,-0.7,38.4,1005.2,4.3,0.0
2022-03-06,1.4,6.8,-3.0,39.5,1011.0,2.6,0.0
2022-03-07,2.8,8.7,-2.7,45.8,1010.0,2.0,0.0
2022-03-08,6.0,12.3,1.1,56.1,1008.6,2.0,0.0
2022-03-09,7.1,14.8,1.7,69.6,1011.2,1.9,0.0
2022-03-10,9.3,15.8,4.2,51.4,1010.1,2.1,0.0
2022-03-11,11.2,18.4,5.1,58.4,1007.8,1.9,0.0
2022-03-12,12.8,19.5,6.3,72.1,1004.4,2.7,2.6
2022-03-13,11.7,12.6,10.7,95.5,1000.6,1.9,42.1
2022-03-14,8.2,13.2,4.9,90.3,1001.0,3.2,8.7
2022-03-15,7.2,13.3,2.3,72.6,1003.7,2.0,0.0
2022-03-16,10.3,16.8,3.6,62.6,1006.2,2.1,0.0
2022-03-17,10.7,15.1,7.8,62.0,1008.5,2.7,1.2
2022-03-18,7.5,9.6,5.5,60.8,1000.8,4.4,0.0
2022-03-19,3.4,6.1,0.9,84.6,998.9,3.0,14.6
2022-03-20,5.4,9.3,2.2,66.1,1008.2,2.6,0.0
2022-03-21,5.0,10.9,-0.3,49.5,1013.3,2.4,0.0
2022-03-22,7.1,13.6,1.1,48.9,1011.4,2.2,0.0
2022-03-23,6.2,8.2,4.9,56.8,1007.5,2.3,0.0
2022-03-24,8.2,12.4,3.9,70.6,1009.1,1.8,0.0
2022-03-25,12.0,17.2,6.3,70.0,1004.5,2.6,10.9
2022-03-26,11.8,14.7,9.5,80.9,992.1,2.9,19.8
2022-03-27,8.1,12.6,5.0,49.1,1005.6,3.0,0.0
2022-03-28,8.2,15.1,1.5,35.6,1015.2,2.1,0.0
2022-03-29,9.7,15.6,3.3,52.9,1013.9,2.1,0.0
2022-03-30,10.8,15.7,5.9,76.5,1010.3,1.8,0.4
2022-03-31,10.9,14.7,7.6,63.5,1013.4,2.5,0.0
2022-04-01,9.2,14.9,4.5,50.5,1018.1,2.6,0.0
2022-04-02,8.2,14.2,3.7,55.0,1016.7,2.3,0.0
2022-04-03,9.6,17.0,3.5,55.0,1017.3,2.1,0.0
2022-04-04,10.3,16.4,5.1,50.3,1017.2,2.3,0.0
2022-04-05,10.3,15.8,4.9,41.1,1011.9,2.4,0.0
2022-04-06,11.7,17.0,8.0,52.3,1010.5,2.5,0.0
2022-04-07,10.9,15.7,7.4,43.5,1007.5,3.3,0.0
2022-04-08,12.9,20.0,5.1,49.0,1008.5,2.1,0.0
2022-04-09,17.8,24.2,12.4,43.8,1004.6,3.0,0.5
2022-04-10,18.2,25.1,12.7,46.0,1006.1,2.0,0.0
2022-04-11,19.6,26.6,13.4,60.4,1002.7,2.4,0.0
2022-04-12,19.3,26.4,15.9,77.9,1000.4,2.8,0.5
2022-04-13,13.1,15.9,12.0,69.3,1004.2,4.4,1.3
2022-04-14,13.2,15.3,11.4,53.4,1008.0,4.0,0.0
2022-04-15,13.3,19.3,7.5,46.8,1007.4,3.0,0.0
2022-04-16,13.2,20.2,7.1,48.5,1007.2,2.5,0.0
2022-04-17,14.0,21.9,7.2,53.8,1007.7,2.3,0.0
2022-04-18,15.2,21.6,11.4,46.1,1007.4,2.4,0.0
2022-04-19,15.2,22.1,8.9,51.9,1006.9,2.4,0.0
2022-04-20,15.7,22.1,9.7,48.8,1005.5,2.3,0.0
2022-04-21,16.3,22.7,9.6,48.4,1001.6,2.8,0.0
2022-04-22,15.0,16.8,13.2,76.8,1000.3,3.5,0.0
2022-04-23,17.7,25.3,10.4,57.3,1001.9,1.7,0.0
2022-04-24,18.5,24.5,15.0,72.5,1001.2,2.3,0.3
2022-04-25,20.0,23.6,17.0,80.5,1000.6,1.4,1.3
2022-04-26,21.9,28.7,17.0,57.9,993.2,3.1,1.0
2022-04-27,17.7,23.9,12.6,31.5,1004.3,2.7,0.0
2022-04-28,18.2,25.9,11.6,44.0,1005.6,2.6,0.0
2022-04-29,13.4,16.5,10.7,70.6,1006.3,3.4,15.5
2022-04-30,13.0,17.8,10.5,68.0,1007.2,2.9,0.0
2022-05-01,13.4,19.2,7.9,54.8,1002.6,3.1,0.0
2022-05-02,14.2,19.4,9.1,56.5,1003.2,2.4,0.0
2022-05-03,14.8,20.8,9.1,45.9,1008.5,2.5,0.0
2022-05-04,17.8,25.2,10.0,43.3,1008.5,2.7,0.0
2022-05-05,18.9,25.8,12.5,48.1,1008.3,2.2,0.0
2022-05-06,19.6,25.6,13.7,67.1,1006.1,2.5,0.0
2022-05-07,18.4,23.1,15.3,52.4,1006.6,3.0,0.5
2022-05-08,15.3,18.2,11.7,51.8,1008.7,2.8,2.0
2022-05-09,17.9,25.3,11.0,56.4,1007.8,2.2,0.0
2022-05-10,19.9,26.3,13.6,39.0,1005.7,2.2,0.0
2022-05-11,19.7,25.2,16.6,50.4,1004.7,2.4,0.0
2022-05-12,20.9,28.1,14.1,51.5,1000.7,1.9,0.0
2022-05-13,19.4,25.2,15.0,45.8,997.5,2.2,0.0
2022-05-14,15.7,20.0,11.9,45.5,1001.8,3.3,0.0
2022-05-15,16.2,22.4,10.5,39.8,1003.6,3.2,0.0
2022-05-16,17.3,23.7,10.9,56.3,1001.0,2.8,0.0
2022-05-17,20.0,27.4,13.0,60.1,1002.6,2.4,0.0
2022-05-18,20.0,25.4,15.7,59.4,1005.5,2.9,1.5
2022-05-19,19.9,24.2,16.1,53.6,1006.0,3.0,0.0
2022-05-20,20.6,25.8,15.6,52.8,1003.2,2.3,0.0
2022-05-21,20.1,26.0,16.1,70.8,999.1,2.5,0.0
2022-05-22,20.3,25.8,15.7,70.9,997.6,2.5,0.0
2022-05-23,23.0,30.7,17.8,63.5,1001.7,2.3,0.0
2022-05-24,22.9,30.2,16.7,56.8,1003.7,2.1,0.0
2022-05-25,21.0,26.7,16.7,66.6,998.4,2.6,3.5
2022-05-26,18.7,23.5,14.1,59.9,993.9,3.7,0.0
2022-05-27,20.0,25.6,16.0,62.5,991.1,3.3,0.0
2022-05-28,22.3,29.3,15.0,54.1,995.1,2.8,0.0
2022-05-29,23.1,29.7,19.3,66.4,995.0,2.3,0.0
2022-05-30,20.8,24.7,17.2,71.0,992.5,2.5,0.0
2022-05-31,20.7,27.2,14.2,42.4,997.5,2.5,0.0
2022-06-01,22.1,28.6,16.2,41.6,995.8,2.6,0.0
2022-06-02,21.5,26.9,17.1,67.4,997.3,2.7,0.0
2022-06-03,24.5,32.6,18.7,62.8,999.4,2.0,0.0
2022-06-04,25.6,29.7,20.3,57.0,999.4,1.7,0.0
2022-06-05,22.7,27.0,20.2,59.8,992.9,2.3,0.0
2022-06-06,19.7,24.5,16.7,69.0,991.8,3.2,4.3
2022-06-07,20.6,25.1,15.1,54.5,997.3,2.7,0.0
2022-06-08,21.2,25.8,16.2,61.6,1001.1,2.3,0.0
2022-06-09,20.9,24.5,18.5,76.1,1003.0,1.6,2.6
2022-06-10,20.9,26.6,17.2,75.8,1003.8,1.9,1.2
2022-06-11,24.6,32.7,17.7,59.6,1002.1,2.2,0.0
2022-06-12,24.6,31.5,18.9,58.9,1001.9,2.5,0.0
2022-06-13,23.6,29.2,19.6,68.5,999.0,2.6,18.0
2022-06-14,21.5,27.1,17.7,56.4,998.4,4.2,0.0
2022-06-15,17.5,20.1,14.9,92.4,996.0,2.3,18.5
2022-06-16,20.3,24.8,17.6,78.4,997.7,2.3,0.7
2022-06-17,22.5,28.1,16.5,76.4,997.9,1.9,0.0
2022-06-18,23.3,25.1,22.0,79.6,997.5,1.7,0.0
2022-06-19,23.4,25.1,22.3,81.6,997.6,1.4,0.0
2022-06-20,25.2,29.0,22.0,76.6,994.8,1.3,0.0
2022-06-21,26.5,32.6,21.2,72.6,993.9,2.0,0.0
2022-06-22,25.9,31.0,21.9,71.1,997.1,2.1,0.0
2022-06-23,24.3,26.4,23.3,89.1,989.5,2.8,103.0
2022-06-24,22.6,24.9,20.6,90.9,988.1,3.5,19.1
2022-06-25,26.0,30.5,21.5,80.4,994.1,2.8,0.0
2022-06-26,26.5,28.1,24.8,82.1,998.2,2.6,0.0
2022-06-27,26.8,28.1,25.4,84.4,996.7,2.8,6.1
2022-06-28,26.9,27.9,25.7,81.9,992.6,5.8,6.3
2022-06-29,25.1,26.1,24.4,95.5,994.5,4.1,37.8
2022-06-30,22.3,24.5,21.2,99.3,1000.6,2.3,176.2
2022-07-01,26.6,30.9,21.9,83.3,1004.4,2.1,0.0
2022-07-02,28.8,33.8,24.0,72.8,1002.6,1.7,0.0
2022-07-03,29.3,34.2,24.4,68.6,998.6,1.7,0.0
2022-07-04,29.3,32.6,26.4,71.8,995.3,1.8,0.0
2022-07-05,29.2,33.1,26.7,73.8,995.1,1.7,0.0
2022-07-06,29.5,33.3,26.2,76.0,997.0,2.1,16.1
2022-07-07,28.2,31.0,26.4,82.3,995.4,2.8,0.0
2022-07-08,25.8,27.9,24.0,84.4,993.0,2.9,1.7
2022-07-09,26.9,30.9,24.0,82.1,992.9,1.7,0.1
2022-07-10,29.2,35.1,24.6,68.0,994.6,1.7,0.0
2022-07-11,27.0,30.6,24.7,75.0,995.9,1.8,9.0
2022-07-12,26.8,29.4,23.2,73.1,997.5,2.2,0.0
2022-07-13,25.0,27.1,24.0,93.9,992.3,1.8,114.5
2022-07-14,25.7,29.9,23.3,84.6,990.2,2.3,0.9
2022-07-15,26.0,30.3,23.0,76.5,989.9,2.3,0.0
2022-07-16,24.8,28.2,23.2,83.4,988.5,2.0,34.0
2022-07-17,25.5,29.7,22.5,78.9,990.6,1.8,0.0
2022-07-18,26.8,30.1,23.1,76.0,989.4,2.2,0.0
2022-07-19,27.4,31.1,24.3,74.1,992.3,2.3,0.0
